DescricaoObraServico,CodigoObraServico,ValorObra,NomeOrgao,CidadeSedeOrgao,TipoSituacaoObra,AndamentoObraServico,NomeCredor,TipoIntervencao,TipoSetorBeneficiario,TipoRegimeExecução,TipoObraServico,TipoAcaoEngenharia,TipoCategoriaObraServico,Latitude,Longitude,CidadeObra,Populacao,CodigoIBGE,DataColeta
"EXECUÇÃO DOS SERVIÇOS CONCERNENTES A AMPLIAÇÃO E REFORMA DO HOSPITAL MATERNIDADE MÃE TETÊ, LOCALIZADO NA RUA MARIETA FERNANDES DE OLIVEIRA, CENTRO,  MAJOR SALES/RN, COM RECURSOS DO FUNDO ESTADUAL DE SAÚDE, PORTARIA SEI Nº 2326/2020 E DO FUNDO  MUNICIPAL DE SAÚDE CONSIGNADOS NA LOA - LEI ORÇAMENTÁRIA ANUAL, CREDITO ESPECIAL - EXERCÍCIO 2020",419.002.2021,217283.42,PREFEITURA MUNICIPAL DE MAJOR SALES,MAJOR SALES,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,AVANTY CONSTRUÇÕES SERVIÇOS E LOGISTICA EIRELI ME,REFORMA E AMPLIAÇÃO,SAÚDE,EXECUÇÃO INDIRETA,HOSPITAL,OBRA,SAÚDE,-6.4019,-38.31967,MAJOR SALES,3536,2407252,2021-07-23 19:06:31
EDIFICAÇÃO (UMA) E REFORMA (CINCO) DE UNIDADES HABITACIONAIS PARA CONTROLE DE DOENÇA DE CHAGAS NO MUNICÍPIO DE MAJOR SALES/RN.,419.006.2021,507673.01,PREFEITURA MUNICIPAL DE MAJOR SALES,MAJOR SALES,INICIADA,,M H F FREITAS EIRRELI - ME,OUTROS,OUTRO,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.42356,-38.31454,MAJOR SALES,3536,2407252,2021-07-23 19:06:31
SERVIÇOS DE PAVIMENTAÇÃO E DRENAGEM SUPERFICIAL DE DIVERSAS RUAS DA CIDADE DE MAJOR SALES/RN,419.007.2021,398535.76,PREFEITURA MUNICIPAL DE MAJOR SALES,MAJOR SALES,CADASTRADA,,AL SOLUCOES EIRELI – EPP,PAVIMENTAÇÃO,URBANIZAÇÃO E HABITAÇÃO,EXECUÇÃO INDIRETA,OUTROS,OBRA,OUTROS,-6.41026,-38.32879,MAJOR SALES,3536,2407252,2021-07-23 19:06:31
CONSTRUÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES (CONVÊNIO FUNASA N° 0494/2017 E CONTRAPARTIDA DA PREFEITURA MUNICIPAL DE MARCELINO VIEIRA-RN),421.003.2021,,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,,CONSTRUÇÃO,RECURSOS HÍDRICOS E SANEAMENTO,EXECUÇÃO INDIRETA,MÓDULO SANITÁRIO,OBRA,SANEAMENTO BÁSICO,-6.38083,-38.22857,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
CONSTRUÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES (CONVÊNIO FUNASA N° 0494/2017 E CONTRAPARTIDA DA PREFEITURA MUNICIPAL DE MARCELINO VIEIRA-RN),421.003.2021,,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,,CONSTRUÇÃO,RECURSOS HÍDRICOS E SANEAMENTO,EXECUÇÃO INDIRETA,MÓDULO SANITÁRIO,OBRA,SANEAMENTO BÁSICO,-6.37057,-38.22081,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
CONSTRUÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES (CONVÊNIO FUNASA N° 0494/2017 E CONTRAPARTIDA DA PREFEITURA MUNICIPAL DE MARCELINO VIEIRA-RN),421.003.2021,,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,,CONSTRUÇÃO,RECURSOS HÍDRICOS E SANEAMENTO,EXECUÇÃO INDIRETA,MÓDULO SANITÁRIO,OBRA,SANEAMENTO BÁSICO,-6.36477,-38.21188,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
CONSTRUÇÃO DE UMA PRAÇA PÚBLICA NO MUNICÍPIO DE MARCELINO VIEIRA-RN,421.004.2021,248772.87,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,HERTZ CONSTRUÇÕES E SERVIÇOS EIRELIEPP,CONSTRUÇÃO,TURISMO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.29353,-38.16094,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
CONSTRUÇÃO DE UMA PRAÇA PÚBLICA NO MUNICÍPIO DE MARCELINO VIEIRA-RN,421.004.2021,248772.87,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,HERTZ CONSTRUÇÕES E SERVIÇOS EIRELIEPP,CONSTRUÇÃO,TURISMO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.29358,-38.16093,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
CONTINUIDADE DOS SERVIÇOS DE CONSTRUÇÃO DE UMA QUADRA POLIESPORTIVA ESCOLAR COBERTA COM VESTIÁRIO NO MUNICIPAL DE MARCELINO VIEIRA/RN,421.005.2021,407039.89,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,"A & T CONSTRUÇÕES, COMERCIO E SERVIÇOS LTDA - EPP",CONSTRUÇÃO,ESPORTE,EXECUÇÃO INDIRETA,QUADRA E GINÁSIO DENTRO DA ESCOLA,OBRA,EDUCAÇÃO E CULTURA,-6.29222,-38.16391,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
SERVIÇOS DE PAVIMENTAÇÃO A PARALELEPÍPEDO DE RUAS NA COMUNIDADE PÉ DE SERRA E CONSTRUÇÃO DE PASSAGEM MOLHADA NA ZONA RURAL DO MUNICÍPIO DE MARCELINO VIEIRA-RN,421.001.2021,376836.06,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,AL SOLUCOES EIRELI – EPP,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.29176,-38.17118,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
SERVIÇOS DE PAVIMENTAÇÃO A PARALELEPÍPEDO DE RUAS NA COMUNIDADE PÉ DE SERRA E CONSTRUÇÃO DE PASSAGEM MOLHADA NA ZONA RURAL DO MUNICÍPIO DE MARCELINO VIEIRA-RN,421.001.2021,376836.06,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,AL SOLUCOES EIRELI – EPP,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.29132,-38.17197,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
SERVIÇOS DE PAVIMENTAÇÃO A PARALELEPÍPEDO DE RUAS NA COMUNIDADE PÉ DE SERRA E CONSTRUÇÃO DE PASSAGEM MOLHADA NA ZONA RURAL DO MUNICÍPIO DE MARCELINO VIEIRA-RN,421.001.2021,376836.06,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,AL SOLUCOES EIRELI – EPP,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.29182,-38.1722,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
SERVIÇOS DE PAVIMENTAÇÃO A PARALELEPÍPEDO DE RUAS NA COMUNIDADE PÉ DE SERRA E CONSTRUÇÃO DE PASSAGEM MOLHADA NA ZONA RURAL DO MUNICÍPIO DE MARCELINO VIEIRA-RN,421.001.2021,376836.06,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,AL SOLUCOES EIRELI – EPP,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.29187,-38.17202,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
SERVIÇOS DE PAVIMENTAÇÃO A PARALELEPÍPEDO DE RUAS NA COMUNIDADE PÉ DE SERRA E CONSTRUÇÃO DE PASSAGEM MOLHADA NA ZONA RURAL DO MUNICÍPIO DE MARCELINO VIEIRA-RN,421.001.2021,376836.06,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,AL SOLUCOES EIRELI – EPP,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.35444,-38.20627,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
CONSTRUÇÃO DE ACADEMIA DA SAÚDE MODALIDADE INTERMEDIÁRIA NO MUNICÍPIO DE MARCELINO VIEIRA-RN,421.002.2021,124499.37,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,MARCELINO VIEIRA,CADASTRADA,,M H F FREITAS EIRRELI - ME,CONSTRUÇÃO,SAÚDE,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.29161,-38.16699,MARCELINO VIEIRA,8265,2407302,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DE PRAÇA DE EVENTOS (2ª ETAPA) EURBANIZAÇÃO DO MIRANTE POR DO SOL DE DIADEMA CONFORME CONTRATO DEREPASSE OGU Nº 846985/2017,414.001.2021,357000.01,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,CONCLUÍDA - COM TERMO DE RECEBIMENTO PROVISÓRIO,DE ACORDO COM O CRONOGRAMA,AB CONSTRUÇÕES E SERVIÇOS LTDA ME,OUTROS,OUTRO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.0915,-37.92028,MARTINS,8218,2407401,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DE PRAÇA DE EVENTOS (2ª ETAPA) EURBANIZAÇÃO DO MIRANTE POR DO SOL DE DIADEMA CONFORME CONTRATO DEREPASSE OGU Nº 846985/2017,414.001.2021,357000.01,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,CONCLUÍDA - COM TERMO DE RECEBIMENTO PROVISÓRIO,DE ACORDO COM O CRONOGRAMA,AB CONSTRUÇÕES E SERVIÇOS LTDA ME,OUTROS,OUTRO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.09167,-37.92064,MARTINS,8218,2407401,2021-07-23 19:06:31
MELHORIA E PINTURA DA UNIDADE MISTA DE SAÚDE DO MUNICÍPIO DE MARTINS/RN,414.002.2021,,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO INDIRETA,HOSPITAL,OBRA,SAÚDE,-6.0855,-37.92233,MARTINS,8218,2407401,2021-07-23 19:06:31
SERVIÇO DE MELHORIA E PINTURA DA UNIDADE DE SAÚDE,755.001.2021,146047.09,FUNDO DE SAÚDE DE MARTINS,MARTINS,INICIADA,,HJF CONSTRUÇÕES E SERVIÇOS EIRELI,MANUTENÇÃO,SAÚDE,EXECUÇÃO INDIRETA,HOSPITAL,OBRA,SAÚDE,-6.08533,-37.92247,MARTINS,8218,2407401,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DO CENTRO DE ATENDIMENTO AO TURISTA E PRAÇA PÚBLICA,414.005.2021,241125.02,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,CONCLUÍDA - COM TERMO DE RECEBIMENTO PROVISÓRIO,DE ACORDO COM O CRONOGRAMA,AB CONSTRUÇÕES E SERVIÇOS LTDA ME,OUTROS,TURISMO,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.08953,-37.91172,MARTINS,8218,2407401,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO E RECONSTRUÇÃO DE UNIDADESHABITACIONAIS PARA O CONTROLE DA DOENÇA DE CHAGAS NO MUNICÍPIO DEMARTINS/RN,414.004.2021,498575.05,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,HERTZ CONSTRUÇÕES E SERVIÇOS EIRELIEPP,OUTROS,OUTRO,EXECUÇÃO INDIRETA,UNIDADES HABITACIONAIS,OBRA,HABITAÇÃO,-6.08988,-37.91236,MARTINS,8218,2407401,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA URBANIZAÇÃO COM CALÇADÃO NO BAIRRO JACU, ZONA URBANA E MARTINS",414.009.2021,140615.76,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,INICIADA,,CONSTRUTORA CONCIL LTDA,OUTROS,OUTRO,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.09644,-37.90764,MARTINS,8218,2407401,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA SERVIÇO DE MELHORIA DA QUADRA COBERTA DO BAIRRO LAGOA NOVA.,414.010.2021,134494.59,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,INICIADA,,CONSTRUTORA CONCIL LTDA,OUTROS,OUTRO,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.0725,-37.93453,MARTINS,8218,2407401,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA REFORMA DO CENTRO DE SAÚDE DE MARTINS,414.003.2021,234714.64,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,CONCLUÍDA - COM TERMO DE RECEBIMENTO PROVISÓRIO,ATRASADO COM RELAÇÃO AO CRONOGRAMA,HERTZ CONSTRUÇÕES E SERVIÇOS EIRELIEPP,REFORMA,SAÚDE,EXECUÇÃO INDIRETA,POSTO DE SAÚDE,OBRA,SAÚDE,-6.09056,-37.91161,MARTINS,8218,2407401,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA REFORMA DO CENTRO DE SAÚDE DE MARTINS,414.003.2021,234714.64,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,CONCLUÍDA - COM TERMO DE RECEBIMENTO PROVISÓRIO,ATRASADO COM RELAÇÃO AO CRONOGRAMA,HERTZ CONSTRUÇÕES E SERVIÇOS EIRELIEPP,REFORMA,SAÚDE,EXECUÇÃO INDIRETA,POSTO DE SAÚDE,OBRA,SAÚDE,-6.09053,-37.91161,MARTINS,8218,2407401,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DE 38 (TRINTA E OITO) UNIDADES SANITÁRIAS COM RESERVATÓRIOS SEMI-APOIADOS, MÓDULOS I E II EM DIVERSOS LOCAIS DO MUNICÍPIO DE MARTINS/RN",414.006.2021,517018.64,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,"VITA CONSTRUCOES, SERVIÇOS E LIMPEZA EIRELI -EPP",OUTROS,OUTRO,EXECUÇÃO INDIRETA,MÓDULO SANITÁRIO,OBRA,SANEAMENTO BÁSICO,-6.08986,-37.91147,MARTINS,8218,2407401,2021-07-23 19:06:31
EXECUÇÃO DE CONSTRUÇÃO DA 3° ETAPA DA URBANIZAÇÃO DA LAGOA DO ROSÁRIO,414.007.2021,393050.58,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,CONCLUÍDA - COM TERMO DE RECEBIMENTO PROVISÓRIO,ATRASADO COM RELAÇÃO AO CRONOGRAMA,AB CONSTRUÇÕES E SERVIÇOS LTDA ME,OUTROS,OUTRO,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.08636,-37.91667,MARTINS,8218,2407401,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA REVITALIZAÇÃO DA ORLA DA LAGOA DO ROSÁRIO NO MUNICÍPIO DE MARTINS/RN - 4ª ETAPA - CONTRATO DE REPASSE N.º 8869888/2018/MTUR/CAIXA.,414.011.2021,301428.87,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,INICIADA,DE ACORDO COM O CRONOGRAMA,AB CONSTRUÇÕES E SERVIÇOS LTDA ME,OUTROS,TURISMO,EXECUÇÃO INDIRETA,OUTROS,OBRA,OUTROS,-6.08636,-37.91667,MARTINS,8218,2407401,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA PARA PAVIMENTAÇÃO À PARALELEPÍPEDO COM DRENAGEM SUPERFICIAL DE DIVERSAS RUAS, CONFORME CONTRATO DE REPASSE: 884613/2019/MDR/CAIXA, Nº OPERAÇÃO 1064116-97/2019, SICONV 884613",414.008.2021,421370.34,PREFEITURA MUNICIPAL DE MARTINS,MARTINS,CADASTRADA,,ATR VIANA CONSTRUTORA LTDA,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA NÃO PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.09114,-37.92411,MARTINS,8218,2407401,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA SERVIÇOS CONSTRUÇÃO DO CENTRO DE ESPECIALIADE ODONTOLÓGICA, NO MUNICIPIO DE MESSIAS TARGINO - RN",420.001.2021,,PREFEITURA MUNICIPAL DE MESSIAS TARGINO,MESSIAS TARGINO,CADASTRADA,,,CONSTRUÇÃO,SAÚDE,EXECUÇÃO DIRETA,UPA,OBRA,SAÚDE,-6.07889,-37.51389,MESSIAS TARGINO,4188,2407609,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA SERVIÇOS DE REFORMA DO HOSPITAL PAULINA TARGINO, NO MUNICIPIO DE MESSIAS TARGINO - RN",420.002.2021,,PREFEITURA MUNICIPAL DE MESSIAS TARGINO,MESSIAS TARGINO,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO INDIRETA,HOSPITAL,OBRA,SAÚDE,-6.07889,-37.51389,MESSIAS TARGINO,4188,2407609,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA SERVIÇOS DE REFORMA DO HOSPITAL PAULINA TARGINO, NO MUNICIPIO DE MESSIAS TARGINO - RN",757.001.2021,,FUNDO DE SAÚDE DE MESSIAS TARGINO,MESSIAS TARGINO,CADASTRADA,,,AMPLIAÇÃO,SAÚDE,EXECUÇÃO DIRETA,HOSPITAL,OBRA,SAÚDE,-6.07889,-37.51389,MESSIAS TARGINO,4188,2407609,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA  PARA PRESTAR SERVIÇOS DE ENGENHARIA PAVIMENTAÇÃO RUA ARLINDO TARGINO E DIVERSAS RUAS DA ZONA URBANA,  MESSIAS TARGINO",420.003.2021,,PREFEITURA MUNICIPAL DE MESSIAS TARGINO,MESSIAS TARGINO,CADASTRADA,,,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO DIRETA,VIA URBANA NÃO PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.07889,-37.51389,MESSIAS TARGINO,4188,2407609,2021-07-23 19:06:31
SERVIÇOS DE PAVIMENTAÇÃO DE DIVERSAS RUAS DE MESSIAS TARGINO,420.004.2021,,PREFEITURA MUNICIPAL DE MESSIAS TARGINO,MESSIAS TARGINO,CADASTRADA,,,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO DIRETA,VIA URBANA NÃO PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.07889,-37.51389,MESSIAS TARGINO,4188,2407609,2021-07-23 19:06:31
SERVIÇOS DE PAVIMENTAÇÃO DE DIVERSAS RUAS DE MESSIAS TARGINO,420.004.2021,,PREFEITURA MUNICIPAL DE MESSIAS TARGINO,MESSIAS TARGINO,CADASTRADA,,,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO DIRETA,VIA URBANA NÃO PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.07889,-37.51389,MESSIAS TARGINO,4188,2407609,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO SERVIÇOS NA COMPLEMENTAÇÃO DA REFORMA DO CENTRO DE ESPECIALIZAÇÃO ODONTOLÓGICO DA CIDADE DE MESSIAS TARGINO/RN,420.005.2021,,PREFEITURA MUNICIPAL DE MESSIAS TARGINO,MESSIAS TARGINO,CADASTRADA,,,REFORMA,SAÚDE,EXECUÇÃO DIRETA,POSTO DE SAÚDE,OBRA,SAÚDE,-6.07889,-37.51389,MESSIAS TARGINO,4188,2407609,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA SERVIÇOS DE CONCLUSÃO DA QUADRA DOS CONJUNTOS DAS ROSAS, NO MUNICIPIO DE MESSIAS TARGINO - RN",420.006.2021,,PREFEITURA MUNICIPAL DE MESSIAS TARGINO,MESSIAS TARGINO,CADASTRADA,,,AMPLIAÇÃO,EDUCAÇÃO,EXECUÇÃO DIRETA,QUADRA DE ESPORTE,OBRA,ESPORTE E LAZER,-6.06887,-37.5293,MESSIAS TARGINO,4188,2407609,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUTAR TODAS AS ATIVIDADES INERENTES A REFORMA DA PRAÇA SETE DE SETEMBRO NO MUNICÍPIO DE MONTANHAS/RN, EM CONFORMIDADE COM O PROJETO BÁSICO, MEMORIAL DESCRITIVO, PLANILHAS E DEMAIS ANEXOS DESTE EDITAL.",417.002.2021,88818.55,PREFEITURA MUNICIPAL DE MONTANHAS,MONTANHAS,CADASTRADA,,EMPREENDIMENTOS CONSTRUÇÕES E COMERCIO DA CONSTRUÇÃO LTDA - EPP,OUTROS,OUTRO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.4853,-35.28808,MONTANHAS,11413,2407708,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUTAR TODAS AS ATIVIDADES INERENTES A REFORMA DA PRAÇA SETE DE SETEMBRO NO MUNICÍPIO DE MONTANHAS/RN, EM CONFORMIDADE COM O PROJETO BÁSICO, MEMORIAL DESCRITIVO, PLANILHAS E DEMAIS ANEXOS DESTE EDITAL.",417.002.2021,88818.55,PREFEITURA MUNICIPAL DE MONTANHAS,MONTANHAS,CADASTRADA,,EMPREENDIMENTOS CONSTRUÇÕES E COMERCIO DA CONSTRUÇÃO LTDA - EPP,OUTROS,OUTRO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.48525,-35.28814,MONTANHAS,11413,2407708,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUTAR TODAS AS ATIVIDADES INERENTES A REFORMA DA PRAÇA SETE DE SETEMBRO NO MUNICÍPIO DE MONTANHAS/RN, EM CONFORMIDADE COM O PROJETO BÁSICO, MEMORIAL DESCRITIVO, PLANILHAS E DEMAIS ANEXOS DESTE EDITAL.",417.002.2021,88818.55,PREFEITURA MUNICIPAL DE MONTANHAS,MONTANHAS,CADASTRADA,,EMPREENDIMENTOS CONSTRUÇÕES E COMERCIO DA CONSTRUÇÃO LTDA - EPP,OUTROS,OUTRO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.49525,-35.28791,MONTANHAS,11413,2407708,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUTAR TODAS AS ATIVIDADES INERENTES À CONSTRUÇÃO DE PRAÇA PÚBLICA PRÓXIMO AO CONJUNTO BANDEIRANTE ONDE FUNCIONA UMA CENTRAL DE MOTO TÁXI NO MUNÍCIPIO DE MONTANHAS/RN.,417.001.2021,,PREFEITURA MUNICIPAL DE MONTANHAS,MONTANHAS,CADASTRADA,,,REFORMA E AMPLIAÇÃO,URBANIZAÇÃO E HABITAÇÃO,EXECUÇÃO DIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.50499,-35.29358,MONTANHAS,11413,2407708,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUTAR TODAS AS ATIVIDADES INERENTES A PAVIMENTAÇÃO EM PARALELEPÍPEDO PELO MÉTODO CONVENCIONAL, ASSENTAMENTO DE MEIO FIO E DRENAGEM SUPERFICIAL DA RUA SEVERINO BARBOSA NO MUNICÍPIO DE MONTANHAS-RN.",417.010.2021,,PREFEITURA MUNICIPAL DE MONTANHAS,MONTANHAS,CONCLUÍDA - COM TERMO DE RECEBIMENTO PROVISÓRIO,DE ACORDO COM O CRONOGRAMA,,PAVIMENTAÇÃO,TRIBUNAL DE CONTAS,EXECUÇÃO INDIRETA,VIA URBANA NÃO PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.48998,-35.28603,MONTANHAS,11413,2407708,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUTAR TODAS AS ATIVIDADES INERENTES A PAVIMENTAÇÃO EM PARALELEPÍPEDO PELO MÉTODO CONVENCIONAL, ASSENTAMENTO DE MEIO FIO E DRENAGEM SUPERFICIAL DA RUA SEVERINO BARBOSA NO MUNICÍPIO DE MONTANHAS-RN.",417.010.2021,,PREFEITURA MUNICIPAL DE MONTANHAS,MONTANHAS,CONCLUÍDA - COM TERMO DE RECEBIMENTO PROVISÓRIO,DE ACORDO COM O CRONOGRAMA,,PAVIMENTAÇÃO,TRIBUNAL DE CONTAS,EXECUÇÃO INDIRETA,VIA URBANA NÃO PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.4885,-35.28691,MONTANHAS,11413,2407708,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUTAR TODAS AS ATIVIDADES INERENTES AO SERVIÇO DE PAVIMENTAÇÃO EM PARALELEPÍPEDO CONVENCIONAL, ASSENTAMENTO DE MEIO FIO PRÉ-FABRICADO E DRENAGEM SUPERFICIAL NA RUA PADRE CÍCERO E DIVERSAS RUAS PROJETADAS PRÓXIMO A UNIDADE MISTA DE SAÚDE E AO GINÁSIO DE ESPORTE BOA ESPERANÇA DESTE MUNICÍPIO.",417.007.2021,,PREFEITURA MUNICIPAL DE MONTANHAS,MONTANHAS,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.48862,-35.28603,MONTANHAS,11413,2407708,2021-07-23 19:06:31
